Product ID,Product Rating,Review Comments,Purchase Date,Return Date,Review Date,Category,
PROD-TaG-3504,5,Bruder trucks and cars are the BEST toy vehicles on the market for young boys.  My 4 year old grandson has been playing with Bruder trucks for several years and still loves them.,2024-12-23,,2025-01-16,Toys_and_Games,
PROD-TaHI-6820,2,"Great at first with high quality. The only problem is that it comes with a small screw driver. I had to replace the driver,",2023-05-25,2023-06-01,2023-05-27,Tools_and_Home_Improvement,
PROD-CSaJ-4257,4,"This is a nice roomy material. The only problem is that it's a little too large for my size. I had to return it.  The ring itself is nice, it's nice quality, and it's a good value.I ordered the size I usually wear and they fit perfectly. They are a little tight around the knees, but I do not think I",2022-07-30,2022-08-06,2022-08-02,Clothing_Shoes_and_Jewelry,
PROD-E-9005,5,Worked in Debian Linux out of the box.  I've now installed it on a Mac and,2022-05-14,,2022-05-16,Electronics,
PROD-KS-4657,3,I thought this book was a fun read. It was a quick read that didn't have much to do with the plot. I liked how the characters were developed and the story,2024-07-22,,2024-07-25,Kindle_Store,
PROD-KS-2424,5,"I like how this book picks up right where the first book left off. I enjoyed it more than the first book and was very surprised on how Jenny Lynne made it work. I really didn't know how it was going to work out. As usual, the characters are their awesome selves. The book was filled with betrayal, ac",2023-11-23,,2023-12-17,Kindle_Store,
PROD-TaG-8019,5,VERY SATISFIED........... EXCELLENT VERY HAPPY!!!!Very good quality,2023-12-03,,2023-12-05,Toys_and_Games,
PROD-SaO-5741,5,"I got his Women's Silicone Roller & I Love It. I also love that it's been used to make two different sizes of roller, both of which have different weights. The only thing that I do like about this roller is that it's a little thicker than my previous one. The texture of the roller is very soft and i",2023-01-21,2023-01-24,2023-01-23,Sports_and_Outdoors,
PROD-TaG-7543,4,"This has become my default starter set, and my kids love it.  It's been a great addition to their classroom and I am glad to have it.  It is very sturdy and it's well made.  The carpet is very soft and the pieces are very well made.  We have used it with our 11 month old twins and they love it.  It ",2023-04-05,,2023-04-06,Toys_and_Games,
PROD-CSaJ-9928,5,These are great but the button fell off as we were opening it so that was a bummer. They offered 10% off but it wasn't worth sending back. But they are amazing and we love them,2022-02-14,,2022-02-22,Clothing_Shoes_and_Jewelry,
PROD-TaG-5304,5,Got it for my 6 year old grandson. He loved it and wants to wear it all the time. Very realistic looking.,2024-01-21,,2024-02-18,Toys_and_Games,
PROD-TaG-9830,4,They all lived even being played with by the kids. I will admit that my kids were pretty annoyed with this.  The plastic parts are,2024-02-08,,2024-02-10,Toys_and_Games,
PROD-TaG-3504,4,"Love the toys, the instructions are simple and the materials are good.  My son loves this toy.I bought this for my son for",2024-12-31,2025-01-03,2025-01-03,Toys_and_Games,
PROD-HaK-3504,4,Super cute because it looks nice. The only problem is that it's kind of hard to put the bottom,2022-08-10,2022-08-13,2022-08-11,Home_and_Kitchen,
PROD-TaG-2796,5,"Great Click N' Play Saxophone with 8 Colored Keys for the price!
Colours are bright, Catch kids attention. It looks like a premium quality toy.
Very nice toy.  Bought it for my 11 month old he loves it. Very satisfied, don't have any issues with it.
100% satisfied. Great product for the price. Will ",2022-08-26,,2022-09-10,Toys_and_Games,
PROD-MaT-2674,5,"This is one of Angelina Jolie's best films; everbody in this film plays thier roles exceptionally well. The plot is very well crafted and the action stupendous, although somewhat unbelievable. The portent of the film changes somewhat during its course, making the film even more attractive; this is d",2023-06-02,,2023-06-09,Movies_and_TV,
PROD-B-5386,3,"Like ALL THE LIGHT WE CANNOT SEE, another recent bestseller that left me cold, I found STATION ELEVEN too (self)-consciously crafted, too mannered, to enjoy. I was never able to escape into the story; the writing, gorgeous as it was, always kept me at arm's length, reminding me that I was reading, w",2022-01-20,,2022-02-13,Books,
PROD-HaK-1053,1,"The bristles are too flexible, and the suction cups are too short. The handle has a suction cup that is too long.",2024-12-01,2024-12-15,2024-12-04,Home_and_Kitchen,
PROD-E-9005,5,I am really happy with shell case. Like how I can clip it to my pants and not have to put it in my pocket anymore. Love the color.,2024-05-07,,2024-05-13,Electronics,
PROD-HaK-9317,5,"I love this 24 oz. pitcher, the pitcher is thick and easy to use. It has a nice yet sturdy feel to it, and the pitcher is very easy to clean. I have had this product for about a year now, and it's been working great. The reviews are always a bit misleading because I've had it for about a year now. I",2022-08-30,2022-09-09,2022-08-31,Home_and_Kitchen,
PROD-TaHI-2169,4,"Much smaller than I expected, and has the same feel. I will keep this in the tool box. I bought this to replace the Schlage 32-60-8 bulb that I replaced with this one. It works great, and the size is perfect. I used it for the lighting in my family's room and it has a very low output (just a little ",2023-02-14,,2023-02-17,Tools_and_Home_Improvement,
PROD-KS-5012,5,"Another awesome story by RJ Lewis ! I fell in love with the characters, the love Heath and Allie have is beautifully written.  I love how the story unfolds and you really have no idea what is going to happen just like all of RJ' s books it was unpredictable and oh so good!",2024-01-04,,2024-01-16,Kindle_Store,
PROD-B-7572,4,"I found the loosely held views of the author to be very refreshing.

The book has a lot of heart-warming details, including the social commentary and the courage of the women involved.

",2022-03-22,2022-04-05,2022-03-23,Books,
PROD-PS-3591,5,"I will be ordering more of this product. It is small enough to give to smaller dogs, (Jack Russells) but large enough to be more than a gobble.",2024-09-11,,2024-09-14,Pet_Supplies,
PROD-SaO-6925,5,"We purchased this for our 2003 Club Car.  Our cart has the standard size roof, flip down rear seat and 6 inch lift kit with huge tires.  This cover fit very will with room to spare from front to back and covers the tires and wheels.  Couldn't be happier.",2022-07-02,,2022-07-31,Sports_and_Outdoors,
PROD-KS-7912,4,Actually it was a really cute story and a good read for the price.,2024-10-08,2024-10-19,2024-10-13,Kindle_Store,
PROD-TaHI-4432,3,Looks really nice! Pretty easy to install and the finish is good.  I just installed this one.I bought this to replace the old one that broke the plastic housing on a 4' deck. It was so easy to install,2022-07-27,,2022-07-30,Tools_and_Home_Improvement,
PROD-TaG-7543,5,SO CUTE!!!! My gilrs (8 and 9) love it. I will admit that my daughter does,2024-07-24,,2024-07-26,Toys_and_Games,
PROD-KS-4657,5,"I said just what I needed, and I meant it. This book goes into a lot of detail, however I was particularly interested in the sections on plants that work well, gardening bed ideas, the tools, and reading about the disadvantages. I live in a small but tall building with plenty of room on the roof. Th",2024-08-08,2024-08-13,2024-09-06,Kindle_Store,
PROD-E-2133,3,"I like it OK.  But it's not very comfortable.  Also, it's not waterproof.  If you want to use it with",2022-03-22,,2022-03-24,Electronics,
PROD-E-8962,4,"The mount is made out of metal, well made. The problem I have is the only two screw holes are set on a diagonal. I needed to mount it on the back of a cabinet and needed horizontally aligned holes. Now, its mounted on an angle, which is not all that bad, actually.",2023-10-03,,2023-10-09,Electronics,
PROD-E-6310,5,I can't say enough good things about this ROku.  My wife loves it and the headset on the remote.,2022-04-04,2022-04-17,2022-04-11,Electronics,
PROD-B-8517,2,I read this a long time ago and thought it was a great book for a beginner.  It is so easy to read and so easy to get through.  It is very easy to follow and it is very easy to understand.  I have learned so much from it.  I recommend it to anyone who is interested in learning to write.I was so happ,2022-12-16,2022-12-28,2022-12-18,Books,
PROD-PS-9669,1,"Very disappointed in this mat.

First, it has the wrong height. I have a small dog and this one is a little too tall for my dog. He is a very tall dog and it's too big for him. It's a little big for him. This one is a little too small for him. It's a bit too big for him. I wish it was a little longe",2022-07-10,2022-07-15,2022-07-12,Pet_Supplies,
PROD-SaO-4150,5,"I use exclusively this chain for my husband. We've had a lot of problems with the chain. We had to replace the crank with the new one, so it was a pain to replace. It was a little difficult to use. This is a great chain for the money.",2024-03-31,2024-04-07,2024-04-02,Sports_and_Outdoors,
PROD-E-2133,4,"I would give this 5 stars. The quality is good but it's not really the best one.I bought this for a friend, and he is very happy with the purchase.  The only thing I wish it had been a little bit better was the price.  If you have a large laptop,",2024-02-29,2024-03-09,2024-03-02,Electronics,
PROD-KS-1520,5,Awesome book! Jolie once again has an amazing story line. I will definitely be reading the next one. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I look forward to reading more from this author.,2022-12-08,2022-12-22,2022-12-11,Kindle_Store,
PROD-KS-2824,5,"This is the first Elena Matthews book I've read and wow! I don't even know where to start. This was an emotional rollercoaster and one that had me hooked from the start.

I don't want to say to much without spoiling the book but I will say this is a fabulous must read. The characters are well develo",2022-11-23,2022-12-03,2022-12-14,Kindle_Store,
PROD-CSaJ-5552,1,"Go with your gut for sizing, you'll be better off.",2024-06-16,,2024-07-01,Clothing_Shoes_and_Jewelry,
PROD-HaK-3646,5,"I  always have a throw covering my couch cushions because my dog sleeps there when I  am at work. However, it not only has to protect, it also has to look nice. This one does both admirably. The cotton fabric will protect, it is very soft, and I  LOVE the stripes!  Add in that it is machine wash & d",2024-01-05,,2024-02-04,Home_and_Kitchen,
PROD-PS-6573,5,"Very happy with the results!  My dogs were with a pet sitter for a week and used our landing instead of going outside. I was horrified. I cleaned everything right away, but had to watch them like a hawk. I was afraid they would re-soil the area. They did a few times. I ordered this and went over eve",2022-09-25,,2022-10-13,Pet_Supplies,
